127.0.0.1 - - [27/Jan/2017:16:41:01 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/light/opensans-300.eot? HTTP/1.1" 200 19821 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:01 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/light/opensans-300.woff2 HTTP/1.1" 200 17668 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/light/opensans-300.woff HTTP/1.1" 200 22480 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/light/opensans-300.ttf HTTP/1.1" 200 37568 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/light/opensans-300.svg HTTP/1.1" 200 99392 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/regular/opensans-400.eot HTTP/1.1" 200 20068 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/regular/opensans-400.eot? HTTP/1.1" 200 20143 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/regular/opensans-400.woff2 HTTP/1.1" 200 18080 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/regular/opensans-400.woff HTTP/1.1" 200 22892 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/regular/opensans-400.ttf HTTP/1.1" 200 38464 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/regular/opensans-400.svg HTTP/1.1" 200 101167 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/semibold/opensans-600.eot HTTP/1.1" 200 20260 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/semibold/opensans-600.eot? HTTP/1.1" 200 20335 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/semibold/opensans-600.woff2 HTTP/1.1" 200 18212 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:02 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/semibold/opensans-600.woff HTTP/1.1" 200 23140 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:03 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/semibold/opensans-600.ttf HTTP/1.1" 200 39708 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:03 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/semibold/opensans-600.svg HTTP/1.1" 200 100495 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:03 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/bold/opensans-700.eot HTTP/1.1" 200 19776 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:03 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/bold/opensans-700.eot? HTTP/1.1" 200 19851 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:03 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/bold/opensans-700.woff2 HTTP/1.1" 200 17900 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:03 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/bold/opensans-700.woff HTTP/1.1" 200 22664 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:03 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/bold/opensans-700.ttf HTTP/1.1" 200 38684 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:03 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/opensans/bold/opensans-700.svg HTTP/1.1" 200 100270 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:03 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/images/loader-2.gif HTTP/1.1" 200 2251 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:03 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/images/select-bg.svg HTTP/1.1" 200 624 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:04 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/Luma-Icons.eot HTTP/1.1" 200 7175 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:04 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/Luma-Icons.eot? HTTP/1.1" 200 7250 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:04 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/Luma-Icons.woff2 HTTP/1.1" 200 3503 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:04 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/Luma-Icons.woff HTTP/1.1" 200 7075 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
